"x"
386
386
386
1165
1165
1165
1165
325
325
325
325
2212
2212
2212
2212
701
701
701
701
510
510
510
510
1884
1884
1884
1884
3411
3411
3411
3411
695
695
695
695
799
799
799
799
332
332
332
332
848
848
848
848
294
294
294
294
1889
1889
1889
1889
2321
2321
2321
2321
456
456
456
456
1828
1828
1828
1828
695
695
695
695
1474
1474
1474
1474
634
634
634
634
2521
2521
2521
2521
1010
1010
1010
1010
819
819
819
819
2193
2193
2193
2193
3720
3720
3720
3720
1004
1004
1004
1004
1108
1108
1108
1108
641
641
641
641
1157
1157
1157
1157
603
603
603
603
2198
2198
2198
2198
2630
2630
2630
2630
765
765
765
765
1696
1696
1696
1696
563
563
563
563
1342
1342
1342
1342
502
502
502
502
2389
2389
2389
2389
878
878
878
878
687
687
687
687
2061
2061
2061
2061
3588
3588
3588
3588
872
872
872
872
976
976
976
976
509
509
509
509
1025
1025
1025
1025
471
471
471
471
2066
2066
2066
2066
2498
2498
2498
2498
633
633
633
633
1725
1725
1725
1725
592
592
592
592
1371
1371
1371
1371
531
531
531
531
2418
2418
2418
2418
907
907
907
907
716
716
716
716
2090
2090
2090
2090
3617
3617
3617
3617
901
901
901
901
1005
1005
1005
1005
538
538
538
538
1054
1054
1054
1054
500
500
500
500
2095
2095
2095
2095
2527
2527
2527
2527
662
662
662
662
1416
1416
1416
1416
283
283
283
283
1062
1062
1062
1062
222
222
222
222
2109
2109
2109
2109
598
598
598
598
407
407
407
407
1781
1781
1781
1781
3308
3308
3308
3308
592
592
592
592
696
696
696
696
229
229
229
229
745
745
745
745
191
191
191
191
1786
1786
1786
1786
2218
2218
2218
2218
353
353
353
353
1414
1414
1414
1414
281
281
281
281
1060
1060
1060
1060
220
220
220
220
2107
2107
2107
2107
596
596
596
596
405
405
405
405
1779
1779
1779
1779
3306
3306
3306
3306
590
590
590
590
694
694
694
694
227
227
227
227
743
743
743
743
189
189
189
189
1784
1784
1784
1784
2216
2216
2216
2216
351
351
351
351
1436
1436
1436
1436
303
303
303
303
1082
1082
1082
1082
242
242
242
242
2129
2129
2129
2129
618
618
618
618
427
427
427
427
1801
1801
1801
1801
3328
3328
3328
3328
612
612
612
612
716
716
716
716
249
249
249
249
765
765
765
765
211
211
211
211
1806
1806
1806
1806
2238
2238
2238
2238
373
373
373
373
1721
1721
1721
1721
588
588
588
588
1367
1367
1367
1367
527
527
527
527
2414
2414
2414
2414
903
903
903
903
712
712
712
712
2086
2086
2086
2086
3613
3613
3613
3613
897
897
897
897
1001
1001
1001
1001
534
534
534
534
1050
1050
1050
1050
496
496
496
496
2091
2091
2091
2091
2523
2523
2523
2523
658
658
658
658
1440
1440
1440
1440
307
307
307
307
1086
1086
1086
1086
246
246
246
246
2133
2133
2133
2133
622
622
622
622
431
431
431
431
1805
1805
1805
1805
3332
3332
3332
3332
616
616
616
616
720
720
720
720
253
253
253
253
769
769
769
769
215
215
215
215
1810
1810
1810
1810
2242
2242
2242
2242
377
377
377
377
1430
1430
1430
1430
297
297
297
297
1076
1076
1076
1076
236
236
236
236
2123
2123
2123
2123
612
612
612
612
421
421
421
421
1795
1795
1795
1795
3322
3322
3322
3322
606
606
606
606
710
710
710
710
243
243
243
243
759
759
759
759
205
205
205
205
1800
1800
1800
1800
2232
2232
2232
2232
367
367
367
367
1736
1736
1736
1736
603
603
603
603
1382
1382
1382
1382
542
542
542
542
2429
2429
2429
2429
918
918
918
918
727
727
727
727
2101
2101
2101
2101
3628
3628
3628
3628
912
912
912
912
1016
1016
1016
1016
549
549
549
549
1065
1065
1065
1065
511
511
511
511
2106
2106
2106
2106
2538
2538
2538
2538
673
673
673
673
2614
2614
2614
2614
1481
1481
1481
1481
2260
2260
2260
2260
1420
1420
1420
1420
3307
3307
3307
3307
1796
1796
1796
1796
1605
1605
1605
1605
2979
2979
2979
2979
4506
4506
4506
4506
1790
1790
1790
1790
1894
1894
1894
1894
1427
1427
1427
1427
1943
1943
1943
1943
1389
1389
1389
1389
2984
2984
2984
2984
3416
3416
3416
3416
1551
1551
1551
1551
3210
3210
3210
3210
2077
2077
2077
2077
2856
2856
2856
2856
2016
2016
2016
2016
3903
3903
3903
3903
2392
2392
2392
2392
2201
2201
2201
2201
3575
3575
3575
3575
5102
5102
5102
5102
2386
2386
2386
2386
2490
2490
2490
2490
2023
2023
2023
2023
2539
2539
2539
2539
1985
1985
1985
1985
3580
3580
3580
3580
4012
4012
4012
4012
2147
2147
2147
2147
3964
